id,amount,status,created_at,user_id,money_back_date,transfer_type,send_at
16089,50.0,rejected,2020-09-14 16:41:44.261296+00,10993.0,,instant,2020-09-21 16:41:44.229796+00
4681,100.0,approved,2020-06-22 17:08:12.547955+00,20651.0,2020-07-07 22:00:00+00,regular,
14088,50.0,rejected,2020-08-30 07:30:08.818769+00,11733.0,,regular,2020-09-06 07:30:08.771438+00
17884,50.0,approved,2020-09-25 20:38:22.44252+00,22261.0,2020-10-10 19:40:32.183088+00,instant,2020-10-02 20:38:22.420207+00
514,100.0,rejected,2020-01-28 01:20:57.875746+00,2525.0,,regular,
16850,50.0,rejected,2020-09-19 09:30:47.845802+00,17889.0,,instant,2020-09-26 09:30:47.812755+00
16852,50.0,rejected,2020-09-19 09:42:32.999307+00,10405.0,,instant,2020-09-26 09:42:32.975366+00
2007,100.0,approved,2020-05-19 03:56:47.141319+00,5175.0,2020-06-13 11:43:44.734442+00,regular,
10618,50.0,rejected,2020-08-03 00:38:48.6555+00,,,instant,2020-08-10 00:38:48.655065+00
15470,50.0,approved,2020-09-10 03:39:45.716126+00,26262.0,2020-10-16 13:00:31.333832+00,instant,2020-09-17 03:39:45.675788+00
4344,100.0,rejected,2020-06-20 09:24:50.715185+00,18175.0,,regular,
11945,100.0,approved,2020-08-11 11:14:14.483162+00,9675.0,2020-09-04 19:27:50.308582+00,instant,2020-08-18 11:14:14.482448+00
3802,100.0,approved,2020-06-18 01:17:12.516107+00,17697.0,2020-07-27 14:36:06.318397+00,regular,
13471,100.0,approved,2020-08-21 10:47:21.145194+00,8404.0,2020-09-17 19:17:40.235903+00,instant,2020-08-28 10:47:21.122601+00
10448,100.0,approved,2020-08-01 10:51:47.09788+00,19442.0,2020-09-08 19:18:44.366937+00,regular,2020-08-08 10:51:47.097343+00
10773,50.0,rejected,2020-08-04 09:47:21.710423+00,10158.0,,regular,2020-08-11 09:47:21.709916+00
10993,100.0,rejected,2020-08-05 16:01:41.330322+00,33956.0,,instant,2020-08-12 16:01:41.329777+00
17430,100.0,rejected,2020-09-23 09:49:59.033807+00,45704.0,,instant,2020-10-07 09:49:59.000539+00
2643,100.0,approved,2020-06-06 08:59:18.016989+00,11508.0,2020-06-30 09:01:10.328237+00,regular,
12150,100.0,approved,2020-08-12 09:55:36.793489+00,15416.0,2020-09-04 19:32:24.022256+00,instant,2020-08-19 09:55:36.793103+00
3478,80.0,approved,2020-06-16 12:38:38.140763+00,526.0,2020-06-30 08:46:35.936146+00,regular,
3902,100.0,approved,2020-06-18 11:05:50.113864+00,17287.0,2020-08-06 22:00:00+00,regular,
15128,50.0,rejected,2020-09-08 12:07:38.316299+00,,,instant,2020-09-15 12:07:38.272013+00
17204,100.0,rejected,2020-09-22 08:00:38.658179+00,13847.0,,regular,2020-10-06 08:00:38.620182+00
2508,100.0,approved,2020-06-03 08:31:11.422505+00,12481.0,2020-07-02 18:29:36.818134+00,regular,
1206,100.0,approved,2020-04-15 17:55:07.565086+00,735.0,2020-05-15 21:35:08.744299+00,regular,
512,100.0,approved,2020-01-27 21:46:10.091062+00,1554.0,2020-09-21 14:37:21.474873+00,regular,
8821,100.0,rejected,2020-07-18 09:19:45.198334+00,10035.0,,regular,
3274,100.0,rejected,2020-06-14 04:07:49.918367+00,12461.0,,regular,
18281,50.0,approved,2020-09-29 05:11:38.381569+00,52056.0,2020-10-09 19:40:15.889914+00,instant,2020-10-06 05:11:38.364289+00
17892,100.0,approved,2020-09-25 21:40:19.995219+00,8782.0,2020-10-26 19:14:57.548231+00,instant,2020-10-02 21:40:19.940023+00
414,100.0,approved,2020-01-09 09:32:26.479898+00,1394.0,,regular,
12577,50.0,rejected,2020-08-15 00:09:32.433591+00,,,regular,2020-08-22 00:09:32.391247+00
1452,100.0,rejected,2020-04-29 16:56:28.823875+00,6887.0,,regular,
1588,100.0,rejected,2020-05-06 06:41:25.875785+00,8814.0,,regular,
2555,100.0,rejected,2020-06-04 08:13:58.316061+00,,,regular,
2557,100.0,approved,2020-06-04 08:19:46.924213+00,12494.0,2020-07-09 22:00:00+00,regular,
17008,100.0,approved,2020-09-20 20:47:46.631326+00,4518.0,,instant,2020-09-27 20:47:46.570599+00
8045,100.0,approved,2020-07-14 21:07:41.04372+00,23016.0,2020-08-06 22:00:00+00,regular,
12647,100.0,approved,2020-08-15 15:46:46.756925+00,9475.0,2020-08-26 09:47:23.409546+00,instant,2020-08-22 15:46:46.715867+00
15261,100.0,approved,2020-09-09 07:21:05.461633+00,20047.0,2020-10-07 19:54:15.244131+00,instant,2020-09-16 07:21:05.415123+00
16234,50.0,rejected,2020-09-15 11:56:38.573756+00,,,instant,2020-09-22 11:56:38.534759+00
18433,100.0,approved,2020-09-29 14:17:27.378436+00,38261.0,2020-10-29 19:09:12.771664+00,regular,2020-10-06 14:17:27.327188+00
13123,50.0,rejected,2020-08-19 16:24:02.33814+00,30482.0,,instant,2020-08-26 16:24:02.15944+00
1683,100.0,rejected,2020-05-11 16:52:00.376085+00,8857.0,,regular,
13532,100.0,approved,2020-08-21 20:40:13.460326+00,35944.0,2020-10-22 22:00:00+00,instant,2020-08-28 20:40:13.416274+00
16778,100.0,rejected,2020-09-18 15:50:55.461834+00,22084.0,,instant,2020-09-25 15:50:55.408746+00
2621,100.0,approved,2020-06-05 19:03:36.846855+00,12927.0,2020-07-04 04:22:48.123195+00,regular,
15503,50.0,rejected,2020-09-10 08:38:19.088106+00,39984.0,,regular,2020-09-17 08:38:18.99039+00
8787,100.0,rejected,2020-07-18 03:51:59.736034+00,19278.0,,regular,
10037,50.0,approved,2020-07-29 15:45:51.908756+00,34838.0,2021-01-05 16:35:19.791152+00,instant,2020-08-05 15:45:51.908365+00
14615,50.0,approved,2020-09-05 05:34:09.587087+00,36585.0,2020-11-05 19:53:30.311507+00,instant,2020-09-12 05:34:09.535152+00
16626,100.0,approved,2020-09-17 13:41:05.957398+00,2811.0,,instant,2020-09-24 13:41:05.909153+00
5439,100.0,rejected,2020-06-26 08:56:10.546179+00,22369.0,,regular,
8657,100.0,rejected,2020-07-17 12:50:47.622187+00,22329.0,,regular,
10668,50.0,rejected,2020-08-03 11:01:48.744547+00,31566.0,,regular,2020-08-10 11:01:48.743909+00
11257,100.0,approved,2020-08-07 04:33:29.703023+00,17061.0,2020-09-05 19:42:51.571904+00,instant,2020-08-14 04:33:29.702527+00
13816,100.0,rejected,2020-08-25 08:54:15.810614+00,15551.0,,instant,2020-09-01 08:54:15.782967+00
17800,100.0,approved,2020-09-25 10:26:51.245449+00,48331.0,2020-10-31 19:32:44.608013+00,instant,2020-10-02 10:26:51.198082+00
1073,100.0,rejected,2020-04-08 02:21:48.854449+00,2867.0,,regular,
9420,100.0,rejected,2020-07-22 15:35:20.718366+00,34496.0,,regular,2020-07-29 15:35:20.717972+00
3947,80.0,approved,2020-06-18 14:14:48.583527+00,18342.0,2020-07-30 22:00:00+00,regular,
5579,100.0,approved,2020-06-27 09:09:39.897746+00,,2020-08-02 22:00:00+00,regular,
9401,100.0,approved,2020-07-22 12:30:24.423354+00,4857.0,2020-08-24 22:00:00+00,regular,2020-07-29 12:30:24.422935+00
12108,100.0,rejected,2020-08-12 04:15:09.691713+00,25187.0,,instant,2020-08-19 04:15:09.691208+00
5951,100.0,rejected,2020-06-30 12:04:23.602574+00,22233.0,,regular,
10843,50.0,rejected,2020-08-04 16:07:41.340395+00,,,instant,2020-08-11 16:07:41.340012+00
6392,50.0,rejected,2020-07-03 05:53:22.282502+00,13899.0,,regular,
11005,100.0,rejected,2020-08-05 16:51:16.469436+00,17036.0,,instant,2020-08-12 16:51:16.468844+00
3131,100.0,approved,2020-06-12 10:10:45.513485+00,2575.0,2020-07-07 15:52:53.416835+00,regular,
16365,100.0,approved,2020-09-16 07:12:26.50315+00,4317.0,2020-10-15 19:03:53.062258+00,instant,2020-09-23 07:12:26.450059+00
16851,100.0,rejected,2020-09-19 09:33:53.351264+00,34532.0,,instant,2020-09-26 09:33:53.311237+00
18277,100.0,rejected,2020-09-29 04:34:39.479998+00,50457.0,,instant,2020-10-06 04:34:39.456792+00
14992,50.0,rejected,2020-09-07 17:08:21.981685+00,38177.0,,instant,2020-09-14 17:08:21.940324+00
17444,100.0,approved,2020-09-23 11:02:23.655903+00,47189.0,2020-11-07 11:51:48.784762+00,instant,2020-10-07 11:02:23.598722+00
18076,100.0,approved,2020-09-27 13:42:38.807166+00,19346.0,2020-11-19 23:00:00+00,instant,2020-10-04 13:42:38.771006+00
6444,100.0,rejected,2020-07-03 11:46:26.993619+00,16371.0,,regular,
10681,50.0,rejected,2020-08-03 12:28:43.992001+00,25335.0,,instant,2020-08-10 12:28:43.991637+00
15995,100.0,rejected,2020-09-13 22:54:23.288454+00,526.0,,regular,2020-09-20 22:54:23.242551+00
15466,100.0,approved,2020-09-10 00:51:27.392795+00,13437.0,2020-10-06 19:38:07.67255+00,instant,2020-09-17 00:51:27.337008+00
11647,100.0,rejected,2020-08-10 10:06:47.860038+00,20801.0,,instant,2020-08-17 10:06:47.859423+00
7019,100.0,rejected,2020-07-07 21:18:43.603915+00,28559.0,,regular,
12473,100.0,approved,2020-08-14 11:49:15.668949+00,12015.0,2020-09-11 19:23:29.615044+00,instant,2020-08-21 11:49:15.616155+00
747,100.0,approved,2020-02-27 14:03:46.561542+00,3225.0,2020-04-04 20:23:00.56255+00,regular,
13848,100.0,approved,2020-08-25 14:16:12.029885+00,6493.0,2020-10-01 19:52:02.594098+00,instant,2020-09-01 14:16:11.979631+00
17025,50.0,rejected,2020-09-21 03:45:01.618855+00,,,regular,2020-09-28 03:45:01.563719+00
1036,100.0,rejected,2020-04-03 22:18:55.57568+00,3948.0,,regular,
2845,10.0,approved,2020-06-10 02:05:27.609062+00,10567.0,2020-06-27 03:27:49.327427+00,regular,
3684,100.0,rejected,2020-06-17 17:06:43.316532+00,15040.0,,regular,
6923,100.0,approved,2020-07-07 15:26:15.68475+00,16923.0,2020-08-05 22:00:00+00,regular,
13023,50.0,rejected,2020-08-19 06:38:40.972504+00,4954.0,,instant,2020-08-26 06:38:40.923756+00
17815,100.0,approved,2020-09-25 12:04:02.82999+00,31051.0,2020-10-31 21:04:35.44461+00,instant,2020-10-02 12:04:02.785549+00
16035,60.0,approved,2020-09-14 09:52:35.911195+00,27183.0,2020-10-06 19:43:24.428133+00,instant,2020-09-21 09:52:35.852815+00
16205,50.0,rejected,2020-09-15 10:05:08.093771+00,41539.0,,instant,2020-09-22 10:05:08.043226+00
17933,100.0,approved,2020-09-26 08:00:32.772685+00,51129.0,2020-10-07 20:02:19.711748+00,instant,2020-10-03 08:00:32.750854+00
1386,100.0,approved,2020-04-27 01:23:54.20359+00,,2020-05-19 20:06:11.01635+00,regular,
17686,100.0,approved,2020-09-24 15:54:13.076395+00,48259.0,2020-10-14 22:00:00+00,instant,2020-10-01 15:54:13.04692+00
3434,100.0,rejected,2020-06-16 06:30:44.352501+00,14054.0,,regular,
11886,50.0,approved,2020-08-11 07:32:43.2441+00,35645.0,2020-10-23 01:01:28+00,regular,2020-08-18 07:32:43+00
17455,50.0,approved,2020-09-23 11:57:48.678915+00,45661.0,2020-10-15 19:04:52.571414+00,instant,2020-10-07 11:57:48.649331+00
15213,50.0,rejected,2020-09-08 21:12:18.602015+00,,,instant,2020-09-15 21:12:18.557263+00
17152,50.0,approved,2020-09-21 21:24:54.362779+00,4925.0,2020-11-06 00:19:41.137108+00,instant,2020-10-05 21:24:54.319462+00
2711,100.0,approved,2020-06-08 10:43:44.851044+00,7912.0,2020-09-03 18:56:53.725669+00,regular,
17341,50.0,rejected,2020-09-22 18:54:32.207688+00,44874.0,,instant,2020-10-06 18:54:32.110953+00
11129,100.0,rejected,2020-08-06 12:04:01.242252+00,22430.0,,instant,2020-08-13 12:04:01.241875+00
12317,100.0,approved,2020-08-13 09:35:40.654136+00,20893.0,2020-08-27 22:00:00+00,instant,2020-08-20 09:35:40.615291+00
4672,100.0,rejected,2020-06-22 16:16:57.909888+00,18079.0,,regular,
3702,50.0,rejected,2020-06-17 18:13:44.865267+00,9843.0,,regular,
4868,100.0,rejected,2020-06-23 18:34:51.525144+00,15593.0,,regular,
8513,100.0,approved,2020-07-16 14:56:25.228132+00,18762.0,2020-08-04 22:00:00+00,regular,
17830,50.0,rejected,2020-09-25 13:01:23.523421+00,49968.0,,instant,2020-10-02 13:01:23.495399+00
7306,100.0,approved,2020-07-09 09:42:56.578561+00,30317.0,2020-10-27 09:09:36.711501+00,regular,
11700,100.0,approved,2020-08-10 12:48:32.063532+00,,2020-10-05 05:45:39.538496+00,instant,2020-08-17 12:48:32.063179+00
15268,50.0,approved,2020-09-09 07:56:56.566072+00,17627.0,2020-10-09 19:35:45.142221+00,instant,2020-09-16 07:56:56.517998+00
18393,100.0,approved,2020-09-29 10:43:55.26236+00,53739.0,2020-11-05 23:00:00+00,instant,2020-10-06 10:43:55.223832+00
253,100.0,approved,2019-12-19 14:39:46.070464+00,1817.0,,regular,
2494,100.0,approved,2020-06-02 23:43:21.58442+00,8196.0,2020-07-09 22:00:00+00,regular,
11672,100.0,approved,2020-08-10 11:31:48.150782+00,24590.0,2020-10-05 19:46:51.508399+00,instant,2020-08-17 11:31:48.15042+00
18032,100.0,approved,2020-09-26 21:45:14.35249+00,49176.0,2020-10-13 22:00:00+00,instant,2020-10-03 21:45:14.325651+00
3943,100.0,approved,2020-06-18 14:02:35.685348+00,17925.0,2020-06-30 08:55:03.062727+00,regular,
12833,100.0,approved,2020-08-17 18:05:51.99009+00,16311.0,2020-09-05 19:48:14.838577+00,regular,2020-08-24 18:05:51.965628+00
16826,50.0,rejected,2020-09-19 06:34:56.119479+00,,,instant,2020-09-26 06:34:56.073139+00
9858,100.0,approved,2020-07-28 12:34:45.178232+00,34846.0,2020-09-04 19:28:34.086462+00,instant,2020-08-04 12:34:45.177851+00
13559,100.0,rejected,2020-08-22 08:46:50.222043+00,,,instant,2020-08-29 08:46:50.197952+00
12335,100.0,approved,2020-08-13 10:51:11.084555+00,14726.0,2020-09-16 22:00:00+00,instant,2020-08-20 10:51:11.052346+00
423,100.0,approved,2020-01-10 10:55:20.757139+00,2002.0,,regular,
252,100.0,rejected,2019-12-19 14:12:17.792633+00,1022.0,,regular,
4218,100.0,rejected,2020-06-19 14:46:44.685236+00,11775.0,,regular,
17409,50.0,rejected,2020-09-23 07:45:23.235473+00,,,regular,2020-10-07 07:45:23.206388+00
3183,100.0,approved,2020-06-12 17:16:55.38994+00,14403.0,2020-10-29 02:33:49.175321+00,regular,
4285,100.0,rejected,2020-06-19 20:10:43.380548+00,8493.0,,regular,
6020,100.0,rejected,2020-06-30 18:32:59.400013+00,,,regular,
12172,100.0,approved,2020-08-12 11:44:40.612418+00,11283.0,2020-10-04 00:32:45.034986+00,regular,2020-08-19 11:44:40.611783+00
15614,100.0,approved,2020-09-10 21:02:43.233607+00,37298.0,2020-11-03 12:17:09.78145+00,instant,2020-09-17 21:02:43.180464+00
6829,100.0,approved,2020-07-06 23:25:37.900447+00,7039.0,2020-08-28 13:27:03.159675+00,regular,
7465,100.0,approved,2020-07-10 10:49:32.832439+00,31131.0,2020-08-05 22:00:00+00,regular,
11574,100.0,approved,2020-08-09 16:52:26.330964+00,29967.0,2020-08-18 22:00:00+00,instant,2020-08-16 16:52:26.330372+00
740,100.0,approved,2020-02-27 00:24:35.777704+00,3032.0,2020-04-14 20:26:08.612463+00,regular,
16375,20.0,approved,2020-09-16 08:06:35.279067+00,26685.0,2020-11-05 20:00:22.703035+00,instant,2020-09-23 08:06:35.235227+00
12195,50.0,rejected,2020-08-12 13:19:22.166051+00,34717.0,,regular,2020-08-19 13:19:22.165685+00
14155,50.0,rejected,2020-08-31 20:12:17.512312+00,28161.0,,instant,2020-09-07 20:12:17.460383+00
13558,100.0,approved,2020-08-22 08:36:05.628326+00,34617.0,2020-09-08 19:26:34.354678+00,instant,2020-08-29 08:36:05.599283+00
12076,100.0,approved,2020-08-11 21:03:53.036016+00,18762.0,2020-09-02 22:00:00+00,instant,2020-08-18 21:03:53.035611+00
13096,50.0,rejected,2020-08-19 14:52:28.548347+00,,,regular,2020-08-26 14:52:28.501749+00
15039,100.0,approved,2020-09-07 22:49:37.299101+00,17473.0,2020-10-06 22:00:00+00,regular,2020-09-14 22:49:37.18837+00
15321,50.0,rejected,2020-09-09 11:05:15.725182+00,25606.0,,instant,2020-09-16 11:05:15.677075+00
16423,10.0,approved,2020-09-16 11:53:21.144061+00,29980.0,2020-10-02 18:59:45.866923+00,instant,2020-09-23 11:53:21.098605+00
6914,100.0,rejected,2020-07-07 15:01:00.415465+00,21251.0,,regular,
17478,50.0,approved,2020-09-23 13:44:15.487683+00,12934.0,2020-09-25 09:55:09.524596+00,instant,2020-10-07 13:44:15.465937+00
3087,100.0,approved,2020-06-12 04:38:53.019348+00,2977.0,2020-07-28 18:08:25.509824+00,regular,
13798,50.0,rejected,2020-08-25 06:33:06.075302+00,35210.0,,instant,2020-09-01 06:33:06.050292+00
14326,50.0,approved,2020-09-03 06:30:47.023196+00,34270.0,2020-11-03 02:05:37.862723+00,instant,2020-09-10 06:30:46.961434+00
11970,100.0,approved,2020-08-11 12:29:13.587429+00,31842.0,2020-09-04 19:27:58.351742+00,regular,2020-08-18 12:29:13.587055+00
8998,100.0,approved,2020-07-19 22:39:22.751568+00,8623.0,2020-08-13 22:00:00+00,regular,
272,100.0,rejected,2019-12-21 09:03:32.739915+00,,,regular,
2152,100.0,approved,2020-05-24 21:48:20.72097+00,3062.0,2020-06-11 22:35:46.45713+00,regular,
6397,100.0,approved,2020-07-03 06:27:26.216561+00,26125.0,2020-10-05 19:43:08.668505+00,regular,
17546,40.0,approved,2020-09-23 21:23:52.873989+00,48465.0,2020-10-10 11:26:03.559446+00,regular,2020-09-30 21:23:52.845985+00
903,100.0,rejected,2020-03-16 17:38:02.962634+00,810.0,,regular,
1747,100.0,approved,2020-05-13 22:11:50.893258+00,1987.0,2020-06-10 23:31:56.345903+00,regular,
13167,20.0,rejected,2020-08-19 16:30:51.248196+00,14912.0,,instant,2020-08-26 16:30:51.124096+00
1936,50.0,approved,2020-05-16 19:43:49.176966+00,5284.0,2020-06-11 22:40:47.041931+00,regular,
14528,50.0,rejected,2020-09-04 13:24:25.939896+00,36274.0,,regular,2020-09-11 13:24:25.911495+00
3781,100.0,rejected,2020-06-17 22:18:06.053012+00,14731.0,,regular,
269,100.0,approved,2019-12-20 20:52:37.554011+00,767.0,,regular,
12028,100.0,approved,2020-08-11 15:51:50.129441+00,29205.0,2020-09-01 22:00:00+00,instant,2020-08-18 15:51:50.12906+00
6393,100.0,approved,2020-07-03 06:04:34.580813+00,6219.0,2020-08-27 16:02:31.502395+00,regular,
2260,100.0,approved,2020-05-28 22:02:06.965623+00,10246.0,2020-07-29 22:00:00+00,regular,
8726,50.0,rejected,2020-07-17 17:07:36.768753+00,26818.0,,regular,
11290,50.0,rejected,2020-08-07 08:30:18.786955+00,,,instant,2020-08-14 08:30:18.786572+00
15192,100.0,approved,2020-09-08 19:06:46.920671+00,,2020-09-29 19:57:33.250596+00,instant,2020-09-15 19:06:46.878825+00
6071,100.0,rejected,2020-07-01 07:07:29.247007+00,25322.0,,regular,
13162,100.0,rejected,2020-08-19 16:29:18.432099+00,,,instant,2020-08-26 16:29:18.311681+00
17062,50.0,approved,2020-09-21 09:47:04.71518+00,,2020-10-28 01:18:40.108881+00,instant,2020-09-28 09:47:04.662239+00
14532,100.0,approved,2020-09-04 13:36:12.079527+00,4813.0,2020-11-26 23:00:00+00,instant,2020-09-11 13:36:12.02221+00
18505,100.0,rejected,2020-09-30 07:43:55.103567+00,,,instant,2020-10-07 07:43:55.078062+00
3589,100.0,rejected,2020-06-17 07:15:13.946305+00,11298.0,,regular,
15035,100.0,rejected,2020-09-07 21:53:35.125715+00,2159.0,,instant,2020-09-14 21:53:35.065804+00
17653,100.0,approved,2020-09-24 12:26:12.572891+00,4330.0,2020-10-08 00:03:23.206415+00,instant,2020-10-01 12:26:12.551245+00
1418,100.0,approved,2020-04-28 16:30:15.351817+00,7505.0,2020-05-25 13:20:49.827697+00,regular,
2625,100.0,approved,2020-06-05 21:47:30.263691+00,7325.0,2020-07-06 17:57:12.946157+00,regular,
6950,100.0,approved,2020-07-07 16:56:52.632807+00,16182.0,2020-08-06 22:00:00+00,regular,
13743,50.0,approved,2020-08-24 13:01:25.160381+00,14662.0,2020-10-06 19:33:55.561122+00,instant,2020-08-31 13:01:25.132002+00
6015,100.0,approved,2020-06-30 18:22:30.446693+00,25093.0,2020-09-12 22:21:28.529097+00,regular,
17057,50.0,approved,2020-09-21 09:29:01.771921+00,13045.0,2020-11-03 23:00:00+00,instant,2020-09-28 09:29:01.742906+00
7445,100.0,rejected,2020-07-10 08:44:00.495663+00,26090.0,,regular,
14477,100.0,approved,2020-09-04 07:58:13.587501+00,3007.0,2020-09-29 19:57:00.912443+00,instant,2020-09-11 07:58:13.540275+00
17484,50.0,approved,2020-09-23 14:28:02.085491+00,47430.0,2020-10-09 00:23:17.23409+00,instant,2020-10-07 14:28:02.058992+00
14585,100.0,approved,2020-09-04 20:54:40.396825+00,17089.0,2020-11-06 19:21:57.753622+00,instant,2020-09-11 20:54:40.343383+00
5041,100.0,rejected,2020-06-24 20:49:51.407606+00,20898.0,,regular,
13617,100.0,approved,2020-08-22 18:02:51.29905+00,13145.0,2020-09-08 19:26:59.044218+00,instant,2020-08-29 18:02:51.263442+00
13433,100.0,approved,2020-08-20 22:19:01.596466+00,36285.0,2020-09-14 19:36:23.522603+00,instant,2020-08-27 22:19:01.573682+00
10894,100.0,approved,2020-08-05 02:03:40.164128+00,9917.0,2020-09-01 22:00:00+00,instant,2020-08-12 02:03:40.163637+00
12554,100.0,rejected,2020-08-14 19:40:48.825407+00,,,regular,2020-08-21 19:40:48.782835+00
18365,100.0,approved,2020-09-29 09:20:29.244016+00,54773.0,2020-11-04 19:41:26.032374+00,instant,2020-10-06 09:20:29.200164+00
16451,50.0,rejected,2020-09-16 14:26:30.254475+00,38108.0,,instant,2020-09-23 14:26:30.205667+00
2718,100.0,approved,2020-06-08 13:10:38.041321+00,12213.0,2020-07-14 16:39:56.633472+00,regular,
13163,100.0,rejected,2020-08-19 16:29:25.562985+00,12473.0,,regular,2020-08-26 16:29:25.420047+00
15454,100.0,approved,2020-09-09 21:11:36.161466+00,19980.0,2021-02-09 23:00:00+00,regular,2020-09-16 21:11:36.121679+00
16945,100.0,rejected,2020-09-20 09:20:44.533308+00,,,instant,2020-09-27 09:20:44.486134+00
6845,100.0,approved,2020-07-07 05:19:26.523577+00,16527.0,2020-07-29 22:00:00+00,regular,
10545,50.0,approved,2020-08-02 09:55:52.819743+00,10337.0,2020-09-08 19:16:02.357744+00,regular,2020-08-09 09:55:52.819304+00
13050,100.0,approved,2020-08-19 10:02:47.366243+00,8042.0,2020-09-05 19:43:04.644707+00,instant,2020-08-26 10:02:47.331404+00
18596,50.0,approved,2020-09-30 16:52:50.72215+00,24880.0,2020-10-27 02:00:31.136031+00,instant,2020-10-07 16:52:50.662341+00
16975,50.0,approved,2020-09-20 13:05:19.295313+00,44444.0,2020-11-03 10:03:16.787512+00,instant,2020-09-27 13:05:19.268626+00
